title,image,description
"En Roumanie, Tiktok accusé d’un « traitement préférentiel » pour le candidat d’extrême droite",https://img.lemde.fr/2024/11/26/0/0/7000/4666/110/73/60/0/a493965_cc948af3eda44c1ab0863da46b270e35-1-aa34b5defe4846369268a89b8451c651.jpg,"Le Conseil suprême de la défense nationale avance que le réseau social a favorisé les vidéos consacrées à Calin Georgescu, quasi-inconnu arrivé en tête du premier tour de la présidentielle. La plateforme qualifie l’accusation de « catégoriquement fausse »."
L’Australie interdit l’accès aux réseaux sociaux aux moins de 16 ans,https://img.lemde.fr/2024/04/24/0/0/7414/4942/110/73/60/0/beb1942_5282950-01-06.jpg,"Les géants de la technologie devront veiller à ce que les adolescents concernés ne puissent pas créer un compte et auront au moins un an pour se conformer à cette nouvelle obligation. Sur le papier, l’interdiction est l’une des plus strictes au monde."
"Niels Arestrup, comédien de théâtre et de cinéma, est mort à l’âge de 75 ans",https://img.lemde.fr/2024/12/02/561/0/2800/1866/110/73/60/0/2a977e1_1733122204568-stf0068948.jpg,"Enclin à la solitude, l’acteur qui commença sur les planches, avant de rejoindre le grand écran, était taillé pour incarner des personnages inquiétants. Plusieurs actrices se sont plaintes de ses violences physiques. Il avait reçu trois Césars du meilleur second rôle, dans « De battre mon cœur s’est arrêté », « Un prophète » et « Quai d’Orsay »."
« Climax » ou le « rire qui décarbone »,https://img.lemde.fr/2024/12/02/0/0/3897/2598/110/73/60/0/ccaa2f6_1733139016685-dsc-0180.jpg,"En mêlant burlesque, music-hall et absurde, la compagnie Zygomatic éveille les consciences face au dérèglement climatique. « Climax » est un spectacle à découvrir au Théâtre de la Ville lors du Festival des idées « Chaleur humaine », le 14 décembre."
Plongée dans un Repair Café parisien qui remet à neuf téléphones et ordinateurs,https://img.lemde.fr/2024/12/02/0/0/6000/4000/110/73/60/0/25b6d8a_1733157462222-000-36kb79w.jpg,"Ce lieu permet de donner une seconde vie à des appareils que les réseaux professionnels réparent de moins en moins. Près de 700 ateliers affiliés à l’association Repair Café ont ouvert en France, répondant à une demande citoyenne pour une meilleure réparabilité des biens de consommation."
"« La Jeune Rue », sur « Nouvelles Ecoutes » : les passionnés de gastronomie, l’idée géniale et l’arnaqueur de la rue du Vertbois",https://img.lemde.fr/2024/12/02/0/0/4126/2751/110/73/60/0/df50506_1733145185909-054-yan0431.jpg,"En 2014, Cédric Naudon, homme d’affaires inconnu, emballe le Tout-Paris avec son projet de transformer un quartier en village du bon et du beau. Chronique d’un fiasco par celui qui était chargé de la communication du projet."
"« Ici sont les dragons », le grand livre d’histoire animé d’Ariane Mnouchkine",https://img.lemde.fr/2024/12/01/0/0/4707/3138/110/73/60/0/c9b181a_1733063762724-isld-repetitions-1re-epoque-novembre-2024-photo-lucile-cocito-img-6773.jpg,"La metteuse en scène et sa troupe entreprennent le début d’un long voyage, théâtral et superbement cinématographique, fruit de sa colère éprouvée au moment de l’invasion de l’Ukraine par la Russie."
Les fines aiguilles de la mode éthique,https://img.lemde.fr/2024/11/22/30/0/1500/1000/110/73/60/0/f219da0_359779-3398413.jpg,"Dans un ouvrage pédagogique et militant, les journalistes Céline Perruche et Anne-Laure Griveau explorent la démarche de 75 jeunes stylistes qui s’illustrent par leur vision écoresponsable de la confection."
« On est le mauvais garçon qu’on peut » : un Nicolas Fargues de derrière les barreaux,https://img.lemde.fr/2024/11/26/984/0/2362/1574/110/73/60/0/41f6601_1732662051356-fargues-2-bamberger.jpg,L’écrivain doit son nouveau livre aux détenus de la prison de la Santé rencontrés lors d’ateliers d’écriture. Et ne s’illusionne pas sur son propre compte.
"Le crotale fer-de-lance, fragile emblème de la Martinique",https://img.lemde.fr/2024/12/01/0/0/1999/1333/110/73/60/0/2476daa_1733055478828-image0.jpeg,"Autrefois omniprésent sur l’île, jusque sur son drapeau, le serpent a vu sa population s’effondrer. Mais la protection dont il bénéficie depuis 2019 semble porter ses fruits."
"« Après une enfance apocalyptique, la danse est devenue un exutoire »",https://img.lemde.fr/2022/06/03/0/0/3543/2362/110/73/60/0/fd6d539_1654262936192-le-monde-campus-v03.jpg,"« Premières fois » : récits de moments charnières autour du passage à l’âge adulte. Cette semaine, Giovanni Martinat, 34 ans, raconte comment la danse l’a extrait d’une trajectoire de délinquant."
"Des mers aux larmes, l’eau racontée par les artistes à la Villa Médicis",https://img.lemde.fr/2024/11/28/912/0/1600/1066/110/73/60/0/943e66a_1732809290567-2024-10-03-il-canto-delle-sirene-a-daniele-molajoli-204.jpg,"L’exposition « Le Chant des sirènes », à l’Académie de France à Rome, offre un voyage au fil de l’eau, élément porteur d’histoire(s), d’enjeux politiques ou de dimensions sacrées, à travers le travail d’une trentaine d’artistes internationaux."
« La respiration est un chef d’orchestre de nombreuses fonctions cognitives »,https://img.lemde.fr/2024/11/26/1669/0/4016/2677/110/73/60/0/0b4ad9b_1732613576683-thomassimilowski010.jpg,"Dans un entretien au « Monde », le professeur de pneumologie Thomas Similowski explique que « soulager l’essoufflement a un impact bénéfique sur les capacités cérébrales ». Il publie, chez Albin Michel, « Les Superpouvoirs de la respiration », écrit avec le journaliste scientifique Guillaume Jacquemont."
"Kotozakura, nouvelle star du sumo, c’est peut-être un détail pour vous...",https://img.lemde.fr/2024/11/26/39/0/1500/1000/110/73/60/0/7878d71_360136-3399750.jpg,"…mais pas pour Marc Beaugé. Le 24 novembre, au Japon, le sumotori Kotozakura a célébré son premier trophée majeur, dans le plus pur respect des traditions."
"Notre-Dame de Paris : voici quelques clés pour décrypter les symboles, anciens et nouveaux, de la cathédrale",https://img.lemde.fr/2024/11/25/0/233/2880/1920/110/73/60/0/c45964c_1732557197482-02-autel-vue-generale-faace.jpg,"Gargouilles, portails, autel… Chef-d’œuvre architectural aux enjeux tant religieux, artistiques, économiques que politiques, le monument parisien qui s’apprête à rouvrir ses portes est avant tout un fascinant répertoire de signes, certains remontant au Moyen Age."
"Le point sur la grève dans les écoles prévue le 5 décembre : « 65 % de grévistes annoncés », selon le premier syndicat du primaire",https://img.lemde.fr/2024/12/02/0/0/7479/4986/110/73/60/0/fcb7fbc_1733138202733-000-36fn7zp.jpg,"Plusieurs dizaines de rassemblements d’agents de la fonction publique sont prévus en France jeudi à l’appel des syndicats, menaçant d’ouvrir un nouveau front social en pleine crise politique, alors que le gouvernement est en sursis."
"Ski alpin : retour avorté pour Marcel Hirscher, blessé au genou",https://img.lemde.fr/2024/12/03/0/0/3000/2000/110/73/60/0/b567bac_5414032-01-06.jpg,"L’octuple vainqueur de la Coupe du monde de ski s’est gravement blessé au genou lundi à l’entraînement. Il est contraint de jeter l’éponge cette saison, alors qu’il tentait un retour à la compétition après cinq années de retraite."
"Un nouveau test de la mégafusée Starship échoue, son premier étage tombe en mer après le décollage",https://img.lemde.fr/2024/11/19/0/0/5938/3958/110/73/60/0/cdb6104_aa68c43866f54eedba728d0922c70a4e-0-4992e341ccc5453c94217d61e2b0e171.jpg,"Contrairement à ce qui était prévu, SpaceX a renoncé à rattraper à l’aide de bras mécaniques le premier étage de sa mégafusée, qui a fini sa course dans la mer quelques minutes après son décollage. Donald Trump était présent pour le lancement."
"Au fait, qu’est-ce qu’une espèce ?",https://img.lemde.fr/2024/11/15/0/0/5520/3680/110/73/60/0/556dde9_1731669295192-andia-abc-657426-018.jpg,"Tout le monde croit pouvoir répondre à cette question. Pourtant, les définitions varient selon les spécialités scientifiques. Les chercheurs naviguent entre les disciplines pour décrire la dynamique du vivant et protéger au mieux une biodiversité menacée."
"Les croisements révélateurs entre les membres du genre « Homo » : Sapiens, Néandertal, Dénisoviens",https://img.lemde.fr/2024/11/15/35/0/3500/2333/110/73/60/0/8a3191f_1731681585571-000-was2965753.jpg,"La paléogénomique, en révélant des métissages inattendus entre membres du rameau humain, a chamboulé la paléontologie, fondée sur la comparaison des caractères anatomiques."
"La mort d’Yves Frégnac, explorateur passionné des mystères du cerveau",https://img.lemde.fr/2024/11/19/0/168/1434/956/110/73/60/0/569d926_1732030670668-yves-frei-gnac-portrait.png,"Le chercheur en neurosciences, fervent défenseur d’une vision intégrative de notre « machine à penser », est mort à 73 ans."
"En octobre, la production d’électricité en France était bas-carbone à plus de 96 %",https://img.lemde.fr/2024/11/18/3/0/2978/1985/110/73/60/0/9c3e486_2024-11-18t071028z-1693655466-rc2qpaanljq8-rtrmadp-3-climate-cop29-offshore-wind.JPG,La bonne production nucléaire dans l’Hexagone a permis de fortes exportations d’électricité chez nos voisins.
"En France aussi, la polarisation politique déteint sur la perception du changement climatique",https://img.lemde.fr/2024/11/18/20/51/705/470/110/73/60/0/c9a24ed_1731942739841-climato-scepticisme-france-monde-obs.png,Une vaste enquête confirme l’existence d’un noyau dur de climatoscepticisme dans la société française.
« L’expérimentation animale soulève des questions éthiques et scientifiques »,https://img.lemde.fr/2023/03/29/0/0/4253/2835/110/73/60/0/2d85c17_1680106845701-le-monde-tribune-def-01.jpg,"Deux membres du Comité scientifique Pro Anima plaident, dans une tribune au « Monde », pour le développement d’autres méthodes de recherche et pour la sortie progressive des expérimentations sur les animaux à des fins scientifiques."
"Comment la Méditerranée est morte il y a 5,5 millions d’années... avant de renaître",https://img.lemde.fr/2024/11/18/0/137/832/555/110/73/60/0/328f69e_1731937152374-scie-4624-crise-salinitei-en-mer-mediterrannei-e-web-03-media-d-appel-petit.png,"A cette période, la Grande Bleue s’est asséchée et a connu sa dernière grande crise de la biodiversité, perdant 90 % de ses espèces."
Un fossile d’oiseau vieux de 80 millions d’années découvert au Brésil,https://img.lemde.fr/2024/11/15/994/0/3016/2010/110/73/60/0/aba0282_1731685303745-241115-image-de-la-semaine.jpg,"Appartenant à une famille disparue de volatiles, l’animal, de la taille d’un petit pigeon, présente un état de conservation exceptionnel."
"Les médicaments et les consultations médicales seront moins remboursés par la Sécurité sociale en 2025, annonce la ministre de la santé",https://img.lemde.fr/2024/10/30/0/0/5899/3933/110/73/60/0/5578fea_1730300445380-jmug241028007.jpg,"Geneviève Darrieussecq a annoncé au Sénat que le « ticket modérateur », soit la part du prix qui peut être remboursé par les mutuelles, augmentera de 5 % pour les consultations médicales et les médicaments."
Quand une patiente épileptique fait le signe de croix pendant ses crises,https://img.lemde.fr/2024/11/18/5/0/575/383/110/73/60/0/5b6bb0f_1731927644543-aa17a329-signe-de-croix-epilepsie-temporale.png,Des neurologues parisiens ont observé un très curieux comportement moteur en pleine crise d’épilepsie chez une jeune femme : elle se signe !
"Les smartphones, des outils inattendus pour mesurer l’état de l’ionosphère",https://img.lemde.fr/2024/11/15/0/0/6000/4000/110/73/60/0/159f5b5_1731680567246-075-romano-thenorth231022-npopw.jpg,"Une étude menée par une équipe de Google, associée aux universités Harvard et du Colorado, a permis d’observer cette couche de l’atmosphère grâce à des téléphones avec puces GPS."
"Au Kenya, une « crise » de mères célibataires",https://img.lemde.fr/2024/11/27/0/0/5669/3779/110/73/60/0/15fad35_1732726058220-daronsdailleurskenya-2711.jpg,"« Darons d’ailleurs ». Deux fois par mois, un de nos journalistes à l’étranger explore la parentalité hors de nos frontières. Dans les quartiers populaires de Nairobi, de nombreuses femmes sont contraintes d’élever seules leurs enfants, sans aucune aide. Un phénomène qui prend de l’ampleur."
« Le dilemme » : faut-il quitter X ?,https://img.lemde.fr/2023/11/06/0/0/3000/2000/110/73/60/0/beacb1c_1699277903879-dilemmas.jpg,"Chaque mois, nos dilemmes moraux intimes sont passés au crible. Dans les mains d’Elon Musk depuis 2022, le réseau social est vivement critiqué pour son soutien à Donald Trump et ses campagnes de fausses informations. Partir, rester ? Personnalités, journalistes et anonymes hésitent à quitter la plateforme où ils ont construit leur réseau d’information."
"Magali, la reconstruction d’une mère célibataire : « Une marche après l’autre, on repart de zéro »",https://img.lemde.fr/2024/11/20/187/0/4500/3000/110/73/60/0/6edf1fe_1732112288599-photo-poissy-loubat-29.jpg,"« Portraits de familles ». Après un divorce qui l’a laissée exsangue, Magali a trouvé un toit dans une résidence réservée aux familles monoparentales. Ses deux adolescents ont chacun leur chambre, et le trio partage cuisine et lieux de vie avec les autres résidents."
